AYUNTAMIENTOS
02/07/2018 20:00 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
7547,7392,0,7392,97.9462,6115,81.0255,4.0413,1276,3634952,2466358,2465153,67.8180

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PV,MC,NA,CPP,PSI,MORENA,PES,C_PT_MORENA_PES,C_PT_MORENA,C_PT_PES,C_MORENA_PES,C_PRI_NA,C_PAN_PRD_MC_CPP_PSI,C_PAN_PRD_MC_CPP,C_PAN_PRD_MC_PSI,C_PAN_PRD_CPP_PSI,C_PAN_MC_CPP_PSI,C_PRD_MC_CPP_PSI,C_PAN_PRD_MC,C_PAN_PRD_CPP,C_PAN_PRD_PSI,C_PAN_MC_CPP,C_PAN_MC_PSI,C_PAN_CPP_PSI,C_PRD_MC_CPP,C_PRD_MC_PSI,C_PRD_CPP_PSI,C_MC_CPP_PSI,C_PAN_PRD,C_PAN_MC,C_PAN_CPP,C_PAN_PSI,C_PRD_MC,C_PRD_CPP,C_PRD_PSI,C_MC_CPP,C_MC_PSI,C_CPP_PSI,C_NA_CPP,C_PV_CPP_PSI,C_PV_CPP,C_PV_PSI,CAND_IND_1,CAND_IND_2,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'210428B0100,210428B010002,21,PUEBLA,037,CHICONCUAUTLA,0428,01,B,00,2,2,106,459,0,0,122,96,26,2,2,3,158,0,1,11,1,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,37,459,459,546,0,,1,F,bce1b5b2a13af20aa18a5fea195a6bde74087f69e2ca1e4bdb977c781422390c,2018-07-02 04:55:00,2018-07-02 05:16:42,2018-07-02 05:19:29,CATD,Escaner,ACTA PREP
'210428C0100,210428C010002,21,PUEBLA,037,CHICONCUAUTLA,0428,01,C,00,2,2,116,448,0,448,124,124,31,5,4,9,99,0,1,5,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,2,,,0,,,,,,,,,,,,0,46,448,450,546,0,,1,F,bc2220dffed90707c1955bab4617853e6fbc01f6ed1f38149f723bd11887fbeb,2018-07-02 05:02:00,2018-07-02 05:29:41,2018-07-02 05:34:17,CATD,Escaner,ACTA PREP
'210428E0100,210428E010002,21,PUEBLA,037,CHICONCUAUTLA,0428,01,E,00,2,2,96,439,0,439,144,170,11,2,1,1,79,0,1,0,1,0,0,0,0,,,,,,,,0,,,,,,,,,,1,0,,,0,,,,,,,,,,,,0,29,439,440,515,0,,1,F,f01120bd8cfa8ffb7eb61489ec6311beeee23133ea4991cef6126e5b9a96fea3,2018-07-02 05:07:00,2018-07-02 05:47:15,2018-07-02 05:51:54,CATD,Escaner,ACTA PREP
'210428E0101,210428E010102,21,PUEBLA,037,CHICONCUAUTLA,0428,01,E,01,2,2,89,442,0,442,150,133,17,4,5,1,94,0,1,4,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,0,442,409,515,0,,1,F,4fe7a992bc4d164e9b5b2e5c53526fb540488b9a4b8ef4e78316d3e8a8356700,2018-07-02 05:12:00,2018-07-02 05:50:16,2018-07-02 05:54:03,CATD,Escaner,ACTA PREP
'210429B0100,210429B010002,21,PUEBLA,037,CHICONCUAUTLA,0429,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,,Sin Acta,0,,,,,,,,
'210429E0100,210429E010002,21,PUEBLA,037,CHICONCUAUTLA,0429,01,E,00,2,2,41,116,2,118,31,76,1,0,1,0,4,0,0,2,0,0,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,,0,,,,,,,,,,,,0,3,118,118,139,2,,1,F,947ccd07458bec1a3f12ff41a470b923efc135d192d6528e50c9a05a0b4a20ff,2018-07-02 03:03:00,2018-07-02 03:17:20,2018-07-02 03:19:25,CATD,Escaner,ACTA PREP
'210439B0100,210439B010002,21,PUEBLA,038,CHIETLA,0439,01,B,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,609,0,Todos los campos ilegibles,0,F,15baae054f9ea6514a5b2231d5eae62e1bf67d9bc3d71a2a80ac12ca5ad9b706,2018-07-02 04:23:00,2018-07-02 04:31:53,2018-07-02 04:33:03,CATD,Escaner,ACTA PREP
'210439C0100,210439C010002,21,PUEBLA,038,CHIETLA,0439,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,Sin Acta,0,,,,,,,,
'210440B0100,210440B010002,21,PUEBLA,038,CHIETLA,0440,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,,Sin Acta,0,,,,,,,,
'210440C0100,210440C010002,21,PUEBLA,038,CHIETLA,0440,01,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,Sin Acta,0,,,,,,,,
'210441B0100,210441B010002,21,PUEBLA,038,CHIETLA,0441,01,B,00,2,2,221,400,0,409,149,34,2,2,1,64,16,21,63,25,0,2,0,0,1,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,0,17,409,409,610,0,,1,F,d83791becac7e435aa1fbc5b7e02fadb38491a79439b78af1e6903c21b7da50f,2018-07-02 07:27:00,2018-07-02 08:43:37,2018-07-02 08:43:52,CATD,Escaner,ACTA PREP
'210441C0100,210441C010002,21,PUEBLA,038,CHIETLA,0441,01,C,00,2,2,219,8,2,382,141,33,4,7,2,0,13,21,63,19,3,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,26,390,332,609,2,,1,F,010ebff1b00339ae3c0166c312b2d3e7a2ddbb751dcb2a407cc66692c26cd1ef,2018-07-02 07:24:00,2018-07-02 08:46:48,2018-07-02 08:49:22,CATD,Escaner,ACTA PREP
'210441E0100,210441E010002,21,PUEBLA,038,CHIETLA,0441,01,E,00,2,2,225,385,13,398,80,30,3,4,2,87,15,38,63,38,2,3,0,0,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,3,22,398,397,603,13,,1,F,4051ed50d04a9e36be1c8973e73d9e73ae51410728e1b141832b85f0163f772d,2018-07-02 07:20:00,2018-07-02 08:15:01,2018-07-02 08:16:10,CATD,Escaner,ACTA PREP
'210442B0100,210442B010002,21,PUEBLA,038,CHIETLA,0442,01,B,00,2,2,267,466,2,468,12,118,4,8,2,121,22,53,50,49,5,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,24,468,468,715,2,,1,F,507b8f076b9d3f1b0a230fce3e358d45e9482d27cd561746620f029fe8e10d72,2018-07-02 05:06:00,2018-07-02 06:02:12,2018-07-02 06:04:07,CATD,Escaner,ACTA PREP
'210442E0100,210442E010002,21,PUEBLA,038,CHIETLA,0442,01,E,00,2,2,117,248,6,254,12,80,6,2,0,89,5,7,9,32,2,1,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,9,254,254,351,6,,1,F,a1c4412dec72a471f6787f94ed47c554111b87a3978324e57a4e5a71a198fc85,2018-07-02 05:02:00,2018-07-02 05:45:56,2018-07-02 05:49:34,CATD,Escaner,ACTA PREP
'210443B0100,210443B010002,21,PUEBLA,038,CHIETLA,0443,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,,Sin Acta,0,,,,,,,,
'210443E0100,210443E010002,21,PUEBLA,038,CHIETLA,0443,01,E,00,2,2,178,346,3,332,17,134,3,2,0,17,7,102,3,25,4,0,0,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,17,349,332,504,3,,1,F,992a748cd3a00cf627276eac7ce1356d90af368bbe3e62dd52e42124d168f311,2018-07-02 05:05:00,2018-07-02 07:04:50,2018-07-02 07:05:19,CATD,Escaner,ACTA PREP
'210444B0100,210444B010002,21,PUEBLA,038,CHIETLA,0444,01,B,00,2,2,257,504,6,512,47,63,8,2,6,247,4,22,43,33,3,2,0,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,31,510,512,749,6,,1,F,b3a0ca60277f974d20f512916ec577d3504e9e9291cb30a9108995440f4c702b,2018-07-02 02:21:00,2018-07-02 02:43:47,2018-07-02 02:44:38,CATD,Escaner,ACTA PREP
'210444E0100,210444E010002,21,PUEBLA,038,CHIETLA,0444,01,E,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,,Sin Acta,0,,,,,,,,
'210444E0101,210444E010102,21,PUEBLA,038,CHIETLA,0444,01,E,01,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,,Sin Acta,0,,,,,,,,
'210445B0100,210445B010002,21,PUEBLA,038,CHIETLA,0445,01,B,00,1,2,192,388,6,394,68,140,2,7,0,69,11,63,14,51,2,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,27,394,454,565,6,,1,F,49d365738817ace7e793111446dcbcdf78ce011724271c2575f984d6bfbae2dc,2018-07-02 07:35:00,2018-07-02 09:34:19,2018-07-02 09:35:38,CATD,Escaner,ACTA PREP
'210445C0100,210445C010002,21,PUEBLA,038,CHIETLA,0445,01,C,00,1,2,236,342,7,349,17,140,4,2,2,46,10,59,10,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,342,337,565,7,,1,F,d01f97832f51135c8466b30fa6d190ac8161391346d60b50afb748a50dc44475,2018-07-02 07:54:00,2018-07-02 09:52:16,2018-07-02 10:01:04,CATD,Escaner,ACTA PREP
'210445C0200,210445C020002,21,PUEBLA,038,CHIETLA,0445,02,C,00,1,2,213,373,0,0,18,165,3,4,1,33,15,60,4,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,21,0,371,564,0,,1,F,054c1dcf726f56e40654b67f77f4059540e9e281619743424afcb2ef35e09aff,2018-07-02 07:49:00,2018-07-02 09:34:23,2018-07-02 09:35:02,CATD,Escaner,ACTA PREP
'210446B0100,210446B010002,21,PUEBLA,038,CHIETLA,0446,01,B,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,629,0,Todos los campos ilegibles,0,F,e5b1814975ea516e8b90feb920e389f329c6d282c1c51885ba1550b63bcc23f8,2018-07-02 07:52:00,2018-07-02 09:43:37,2018-07-02 09:49:57,CATD,Escaner,ACTA PREP
'210446C0100,210446C010002,21,PUEBLA,038,CHIETLA,0446,01,C,00,1,2,266,380,3,383,21,173,2,1,1,37,9,80,3,37,0,1,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,18,383,383,629,3,,1,F,08dbe6c05a590cc233da33c933bc06ac68138f551cca1f17b7a82952fcfdd0ec,2018-07-02 07:56:00,2018-07-02 09:59:13,2018-07-02 10:00:57,CATD,Escaner,ACTA PREP
'210447B0100,210447B010002,21,PUEBLA,038,CHIETLA,0447,01,B,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,548,0,Todos los campos ilegibles,0,F,a724e1b870c3fd74d5ac388567e6b02df61e56ae3da3f92d958e0b31c406cccb,2018-07-02 03:32:00,2018-07-02 03:54:40,2018-07-02 03:55:17,CATD,Escaner,ACTA PREP
'210447C0100,210447C010002,21,PUEBLA,038,CHIETLA,0447,01,C,00,1,2,197,365,5,370,12,168,2,3,0,28,6,83,6,47,2,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,13,370,370,548,5,,1,F,13a19ed4af19e2048e707be148060ec269e6ff8ae537ec15d2c0bb6007b12d1d,2018-07-02 03:08:00,2018-07-02 03:25:47,2018-07-02 03:27:35,CATD,Escaner,ACTA PREP
'210447C0200,210447C020002,21,PUEBLA,038,CHIETLA,0447,02,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,Sin Acta,0,,,,,,,,
'210448B0100,210448B010002,21,PUEBLA,038,CHIETLA,0448,01,B,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,,Sin Acta,0,,,,,,,,
'210448C0100,210448C010002,21,PUEBLA,038,CHIETLA,0448,01,C,00,1,2,207,346,1,348,16,168,1,0,0,33,3,93,1,25,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,7,347,347,526,1,,1,F,84da314d16ac24f9f95b837b06e9f03b216d8dc5b737f9c459bb13934397e374,2018-07-02 00:39:00,2018-07-02 00:58:57,2018-07-02 01:04:37,CATD,Escaner,ACTA PREP
'210449B0100,210449B010002,21,PUEBLA,038,CHIETLA,0449,01,B,00,1,2,222,494,6,500,27,225,3,3,6,53,8,115,6,38,1,2,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,15,500,503,701,6,,1,F,d1a657e504ef0e94e7cadd70999c62633b1640b4c2091ac01ddd28810e5820ab,2018-07-02 05:38:00,2018-07-02 06:50:10,2018-07-02 06:52:08,CATD,Escaner,ACTA PREP
'210449C0100,210449C010002,21,PUEBLA,038,CHIETLA,0449,01,C,00,1,2,249,467,5,471,21,234,4,4,1,34,10,75,12,50,4,1,0,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,20,472,471,701,5,,1,F,b16ff447c90159426918b8445f682ce1c0ad1cc304618b230436f18530670100,2018-07-02 04:33:00,2018-07-02 04:40:23,2018-07-02 04:42:56,CATD,Escaner,ACTA PREP
'210450B0100,210450B010002,21,PUEBLA,038,CHIETLA,0450,01,B,00,1,2,242,463,7,478,22,254,5,4,3,31,5,72,17,43,2,2,1,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,8,470,469,693,7,,1,F,a3d700c52565106413da777991beae9edda443df5ca96dedbf4a466a6f02c964,2018-07-02 04:31:00,2018-07-02 04:56:37,2018-07-02 04:58:24,CATD,Escaner,ACTA PREP
'210450C0100,210450C010002,21,PUEBLA,038,CHIETLA,0450,01,C,00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,693,0,Todos los campos ilegibles,0,F,7c7fd1301324db844695c664fc371ea3e24c93e72cc582ea9411fff22484f27c,2018-07-02 04:40:00,2018-07-02 04:54:24,2018-07-02 04:56:34,CATD,Escaner,ACTA PREP
'210450C0200,210450C020002,21,PUEBLA,038,CHIETLA,0450,02,C,00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,Sin Acta,0,,,,,,,,
'210451B0100,210451B010002,21,PUEBLA,038,CHIETLA,0451,01,B,00,2,2,218,302,2,304,15,74,3,15,2,66,11,38,13,43,4,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,20,304,304,502,2,,1,F,6c9b3f68e8ed6303e5cd85e66d7d44e4e4bda42390b17f2bca884ccd2feea9bc,2018-07-02 05:10:00,2018-07-02 06:09:23,2018-07-02 06:10:24,CATD,Escaner,ACTA PREP
'210451C0100,210451C010002,21,PUEBLA,038,CHIETLA,0451,01,C,00,2,2,241,279,3,282,25,91,3,8,0,52,6,30,15,34,3,3,0,0,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,9,282,281,502,3,,1,F,74150d9990de03a3d1a2ea2b988203c15bbd1874c8e485fde9d8caace7f977ef,2018-07-02 05:11:00,2018-07-02 06:17:41,2018-07-02 06:20:11,CATD,Escaner,ACTA PREP
'210452B0100,210452B010002,21,PUEBLA,038,CHIETLA,0452,01,B,00,1,2,224,361,1,362,19,101,2,4,3,49,13,73,7,61,1,2,2,0,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,23,362,362,566,1,,1,F,50c89c5942a0c28c3ee1f92089366300d6aecdfb9af065e438b17b4fa0ad2cf4,2018-07-02 05:17:00,2018-07-02 06:24:39,2018-07-02 06:28:33,CATD,Escaner,ACTA PREP
'210452C0100,210452C010002,21,PUEBLA,038,CHIETLA,0452,01,C,00,1,2,214,370,2,372,24,99,7,7,2,47,10,87,18,48,3,4,1,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,14,372,372,566,2,,1,F,8e8ff3ae06696b3c8bfcb41d37426be936bcdf8a887bcee1cbfd39a0a33cbbd2,2018-07-02 05:27:00,2018-07-02 06:43:23,2018-07-02 06:44:32,CATD,Escaner,ACTA PREP
'210452C0200,210452C020002,21,PUEBLA,038,CHIETLA,0452,02,C,00,1,2,174,380,1,381,27,92,3,8,2,43,15,86,14,67,0,0,0,0,4,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,20,381,381,566,1,,1,F,3c8e8e7a60bdc8767dec1146790ea358c2b8d8947c88cd0f85eae397d4667bf2,2018-07-02 05:22:00,2018-07-02 06:28:59,2018-07-02 06:38:40,CATD,Escaner,ACTA PREP
'210453B0100,210453B010002,21,PUEBLA,038,CHIETLA,0453,01,B,00,1,2,242,415,0,415,31,148,4,5,3,51,13,68,17,51,1,0,3,0,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,415,396,636,0,,1,F,e30a93238012ff486cf9a592cdef8201a61928620021ec9b1583ab96d46aa35d,2018-07-02 04:49:00,2018-07-02 05:08:42,2018-07-02 05:10:27,CATD,Escaner,ACTA PREP
'210453C0100,210453C010002,21,PUEBLA,038,CHIETLA,0453,01,C,00,1,2,253,402,0,402,28,133,3,4,3,54,9,65,13,66,2,1,1,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,20,402,402,635,0,,1,F,b1d211fb9aa46e6f420d27e1933bca4485ef7f58533a4f253c57e14c2b7053a7,2018-07-02 04:55:00,2018-07-02 05:20:47,2018-07-02 05:24:06,CATD,Escaner,ACTA PREP
'210453C0200,210453C020002,21,PUEBLA,038,CHIETLA,0453,02,C,00,1,2,246,407,1,408,27,129,2,11,1,67,12,59,8,66,3,3,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,20,408,408,635,1,,1,F,b6368c01ef9a1f58356e970a2d2f3d8b9fd9b5b20c374af58dcc6d705cffdc30,2018-07-02 04:58:00,2018-07-02 07:33:03,2018-07-02 07:33:58,CATD,Escaner,ACTA PREP
'210454B0100,210454B010002,21,PUEBLA,038,CHIETLA,0454,01,B,00,2,2,158,275,3,278,39,51,8,3,2,62,13,50,4,33,3,0,0,0,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,7,278,277,415,3,,1,F,7ebbd0792213a7f9e518e0608b524ebea38932c4c2afa75bdd51936c995a2bd5,2018-07-02 02:45:00,2018-07-02 02:57:55,2018-07-02 02:58:44,CATD,Escaner,ACTA PREP
'210454C0100,210454C010002,21,PUEBLA,038,CHIETLA,0454,01,C,00,2,2,160,272,3,275,28,52,3,2,0,60,21,56,6,26,2,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,19,275,275,415,3,,1,F,ce46ff59837aebbbea9f803d10c5b9609477ab606822e6e5a6f108da64fdb282,2018-07-02 02:48:00,2018-07-02 03:05:53,2018-07-02 03:06:45,CATD,Escaner,ACTA PREP
'210455B0100,210455B010002,21,PUEBLA,038,CHIETLA,0455,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,Sin Acta,0,,,,,,,,
'210455C0100,210455C010002,21,PUEBLA,038,CHIETLA,0455,01,C,00,2,2,197,267,0,267,21,81,3,8,0,36,5,49,12,25,4,1,1,1,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,17,267,268,444,0,,1,F,17e893feef32964003a88f6d30dc075ac9020d8b5d4a79814c3d4b2cd348902b,2018-07-02 02:50:00,2018-07-02 11:19:46,2018-07-02 11:20:10,CATD,Escaner,ACTA PREP
'210456B0100,210456B010002,21,PUEBLA,038,CHIETLA,0456,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,,Sin Acta,0,,,,,,,,
'210456E0100,210456E010002,21,PUEBLA,038,CHIETLA,0456,01,E,00,2,2,147,247,0,247,24,32,4,3,0,37,3,71,9,26,1,3,0,0,0,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,0,24,247,247,374,0,,1,F,e3f71b7d28a41d4f9b864baf66872a641ce767f6977b59d33b695174598c9683,2018-07-02 06:56:00,2018-07-02 07:42:11,2018-07-02 07:42:59,CATD,Escaner,ACTA PREP
'210457B0100,210457B010002,21,PUEBLA,038,CHIETLA,0457,01,B,00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,,Sin Acta,0,,,,,,,,
'210457C0100,210457C010002,21,PUEBLA,038,CHIETLA,0457,01,C,00,2,2,160,315,1,316,35,92,7,1,5,51,17,55,7,11,3,0,0,0,0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,27,316,316,456,1,,1,F,ec4bab4a60b3145248f50f1c5608504576cd9fe25fe8e7ee2464519ae9db0612,2018-07-02 07:59:00,2018-07-02 10:12:57,2018-07-02 10:13:55,CATD,Escaner,ACTA PREP
'210458B0100,210458B010002,21,PUEBLA,038,CHIETLA,0458,01,B,00,2,2,250,442,2,444,52,134,10,5,3,0,54,49,39,47,4,2,1,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,21,444,422,675,2,,1,F,a1713f129ebf03aad4fd5e7449e8167a29201e513080ac9a48951799e5eacdda,2018-07-02 07:14:00,2018-07-02 09:10:12,2018-07-02 09:11:31,CATD,Escaner,ACTA PREP
'210458C0100,210458C010002,21,PUEBLA,038,CHIETLA,0458,01,C,00,2,2,284,409,1,410,70,108,6,15,4,48,14,48,47,25,4,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,21,410,410,674,1,,1,F,db102f4464663a6b7a8150e5b90f8b74d44da124e249792d983f7d603b8324b5,2018-07-02 07:01:00,2018-07-02 07:41:20,2018-07-02 07:42:18,CATD,Escaner,ACTA PREP
'210458E0100,210458E010002,21,PUEBLA,038,CHIETLA,0458,01,E,00,2,2,263,312,0,312,84,95,4,5,2,29,11,25,10,24,3,0,0,0,0,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,17,312,312,554,0,,1,F,c1d493b6a37f1f5945701887b946dd546f069c1dde7b9117ecb06dcf754912e1,2018-07-02 07:08:00,2018-07-02 08:04:47,2018-07-02 08:06:05,CATD,Escaner,ACTA PREP
'210459B0100,210459B010002,21,PUEBLA,039,CHIGMECATITLAN,0459,01,B,00,1,2,95,508,4,511,130,207,3,4,,22,,15,0,111,1,0,0,0,0,,,,,,,,,0,,,,,,,,,2,,2,,,0,,,,,,,,,,,12,12,512,521,587,4,,1,F,e080e5a4f23506680d8459697cfbcabb2af8fdb00aea55541458755e431cf06d,2018-07-02 06:10:00,2018-07-02 06:26:57,2018-07-02 06:32:12,CATD,Escaner,ACTA PREP
'210460B0100,210460B010002,21,PUEBLA,039,CHIGMECATITLAN,0460,01,B,00,1,2,106,438,0,438,168,160,0,1,,14,,10,0,72,0,2,0,0,0,,,,,,,,,0,,,,,,,,,3,,0,,,0,,,,,,,,,,,0,8,438,438,524,0,,1,F,5970f58d0854be02259efa73a7138e35626e879bf151f1620693854b00e15353,2018-07-02 05:45:00,2018-07-02 05:56:35,2018-07-02 05:59:31,CATD,Escaner,ACTA PREP
'210461B0100,210461B010002,21,PUEBLA,040,CHIGNAHUAPAN,0461,01,B,00,1,2,165,447,8,455,163,91,1,13,2,1,27,1,4,121,4,2,2,0,1,,,2,,,,,0,1,,0,,,0,,,,0,1,0,,0,0,,0,,,,,,,,,0,18,455,455,600,8,,1,F,d7ebc25445e9325c592048d322fed33c3436947c43e00fc5db1d79ddd0b7d248,2018-07-02 02:16:00,2018-07-02 02:22:25,2018-07-02 02:25:10,CATD,Escaner,ACTA PREP
'210461C0100,210461C010002,21,PUEBLA,040,CHIGNAHUAPAN,0461,01,C,00,1,2,175,443,2,445,167,90,4,9,3,1,26,0,2,112,2,2,5,0,2,,,3,,,,,0,0,,0,,,0,,,,0,1,0,,0,0,,0,,,,,,,,,0,16,445,445,600,2,,1,F,dc24cba835e1652b174ae1282510033dca3f69ed1d38ecda5bbb25f430dd049d,2018-07-02 02:18:00,2018-07-02 02:26:15,2018-07-02 02:27:29,CATD,Escaner,ACTA PREP
'210461C0200,210461C020002,21,PUEBLA,040,CHIGNAHUAPAN,0461,02,C,00,1,2,153,459,7,466,154,98,3,10,2,2,37,1,5,126,1,1,5,1,1,,,0,,,,,0,0,,0,,,0,,,,0,0,1,,0,1,,0,,,,,,,,,0,17,466,466,599,7,,1,F,954728dede64f8a48ea8c372066ac3b5fe8b5ab21b9fd4d455aa785bddb8950c,2018-07-02 02:24:00,2018-07-02 02:29:05,2018-07-02 02:47:17,CATD,Escaner,ACTA PREP
'210462B0100,210462B010002,21,PUEBLA,040,CHIGNAHUAPAN,0462,01,B,00,1,2,272,473,13,486,173,106,3,24,2,1,16,1,8,121,3,2,3,0,1,,,2,,,,,0,0,,0,,,0,,,,2,2,0,,0,0,,0,,,,,,,,,0,16,486,486,738,13,,1,F,c23aaca806f395acf61d713424e354ef8c394ec4409e6431e3c0c8d1811268f4,2018-07-02 04:20:00,2018-07-02 04:28:56,2018-07-02 04:31:17,CATD,Escaner,ACTA PREP
